seed,act1,act2,ratio,layout,hidden,lr,epochs,loss,status,seconds,train_acc,val_acc,val_f1,test_acc,test_f1,best_val_acc,best_val_epoch,epoch_loss,epoch_train_acc,epoch_val_acc,epoch_val_f1,test_confusion
102,tanh,tanh,0,interleave,32,0.0003,10,ce,ok,100.589,44.3622,42.7,41.1169,43.8,42.2349,42.7,10,2.0412|1.85839|1.7794|1.72503|1.68261|1.64865|1.62127|1.59879|1.57884|1.56062,27.3267|34.0822|36.7756|38.5911|40.0978|41.36|42.3778|42.9778|43.6867|44.3622,32.34|35.56|37.3|39.14|39.28|40.42|41.84|42.14|42.16|42.7,30.625|34.9904|35.7782|38.1474|38.5086|40.2149|41.0976|41.1573|41.1438|41.1169,513|82|40|12|34|21|34|39|175|50|38|672|4|12|15|24|28|42|69|96|129|58|187|52|179|80|188|83|30|14|34|89|60|144|66|241|191|90|37|48|73|40|78|19|383|78|172|113|30|14|27|68|61|86|89|368|130|119|39|13|10|37|48|41|124|84|579|42|15|20|53|65|31|42|81|59|64|527|17|61|115|126|8|10|18|27|15|13|610|58|56|309|7|14|15|19|52|47|84|397
102,tanh,tanh,0,interleave,32,0.0001,10,ce,ok,101.387,39.4689,38,36.0101,39,37.2258,38.12,9,2.17171|2.00178|1.92279|1.87575|1.83783|1.8047|1.77585|1.75182|1.73039|1.71052,22.5222|29.4244|32.1733|34.0133|35.4133|36.3511|37.2|37.9644|38.6422|39.4689,26.16|30.26|32.8|34.54|35.46|36.12|37.14|37.4|38.12|38,22.3876|27.1184|29.9415|33.0776|33.8894|35.3607|36.2372|36.2173|37.0029|36.0101,427|110|18|11|16|27|33|54|242|62|33|583|3|8|8|43|42|36|104|140|123|77|136|40|148|116|198|89|55|18|31|137|54|108|37|279|172|82|50|50|68|59|69|20|275|99|222|131|36|21|32|78|59|61|61|391|139|104|49|26|7|85|48|45|82|104|553|39|14|23|48|88|34|37|94|72|65|438|32|92|100|156|7|10|3|56|9|15|561|83|40|284|5|11|6|21|44|41|120|428
101,tanh,tanh,0,interleave,32,0.0001,10,ce,ok,101.59,39.8333,39.9,38.7574,40.43,39.4802,39.9,10,2.18734|2.00388|1.9184|1.87097|1.83517|1.80503|1.77799|1.75285|1.72873|1.70742,22.1111|30.4267|32.3133|33.9622|35.2556|36.3067|37.1911|38.2533|39.4289|39.8333,29.4|31.18|32.68|34.32|35.94|36.5|37.76|37.92|38.74|39.9,27.6238|27.7134|29.5045|32.2053|34.0983|34.8651|36.6827|37.4056|37.8898|38.7574,426|59|41|59|3|8|31|57|230|86|36|528|14|33|5|19|44|29|103|189|119|48|228|121|85|60|187|83|44|25|28|77|71|324|17|157|131|74|57|64|65|27|132|104|189|45|246|124|39|29|32|46|80|215|36|277|130|91|68|25|8|50|69|149|65|45|540|32|20|22|38|53|61|107|50|38|72|442|34|105|107|101|9|45|1|23|11|19|579|105|45|211|5|27|4|10|46|46|96|510
103,tanh,tanh,0,interleave,32,0.0001,10,ce,ok,101.437,39.4667,39.02,38.1286,39.69,38.8883,39.02,10,2.15618|1.99069|1.90895|1.85973|1.822|1.79105|1.76528|1.7433|1.72276|1.70434,23.4378|29.5867|32.6111|34.4667|35.62|36.5822|37.2778|38.0489|38.7822|39.4667,26.98|30.56|33.06|34.3|35.46|35.44|36.6|36.86|38.24|39.02,21.2029|25.8397|30.5365|32.1679|34.0827|34.4405|35.319|35.8809|37.3722|38.1286,502|55|48|31|16|19|32|56|173|68|64|474|12|22|11|38|39|34|111|195|135|38|192|61|188|82|167|82|32|23|51|79|93|198|48|205|154|86|28|58|75|27|115|34|329|66|179|126|24|25|35|37|87|122|84|338|113|115|43|26|7|45|82|79|108|67|532|42|11|27|59|58|49|49|128|55|53|445|22|82|182|120|19|23|6|40|8|17|483|102|74|191|11|22|9|19|44|47|107|476
103,tanh,tanh,0,interleave,32,0.001,10,ce,ok,97.3811,46.1644,43.2,41.5424,43.43,41.9261,44.38,9,1.91394|1.7396|1.67394|1.62643|1.59402|1.56628|1.54718|1.52797|1.51385|1.5045,30.8044|37.4156|40.0356|41.5578|42.8378|43.9689|44.5622|45.1556|45.6644|46.1644,35.72|38.46|39.8|41.8|40.82|40.84|43.18|42.46|44.38|43.2,33.6962|37.9315|39.4871|41.0969|39.9375|40.5171|41.5654|41.5166|43.6609|41.5424,517|121|54|15|12|6|40|24|143|68|30|720|15|5|5|18|22|14|52|119|112|88|287|45|83|62|182|70|40|31|46|124|83|135|37|189|220|54|37|75|68|85|153|17|273|49|202|100|22|31|35|109|97|85|56|303|171|71|37|36|20|74|63|29|74|36|636|25|16|27|67|89|45|30|57|62|72|453|13|112|127|182|11|7|13|20|12|8|544|76|43|357|6|13|5|15|37|18|31|475
101,tanh,tanh,0,interleave,32,0.001,10,ce,ok,97.8034,46.22,43.86,43.3209,44.27,43.6683,44.94,9,1.92707|1.74695|1.67611|1.63381|1.60268|1.57228|1.55184|1.53422|1.51952|1.50513,30.3978|37.6822|40.0156|41.5489|42.6267|43.7867|44.6267|45.3867|45.9089|46.22,36.84|38.42|40.64|40.86|43.3|43.68|42.74|43.16|44.94|43.86,35.4427|37.1984|39.2585|39.1749|41.7918|43.0477|42.3952|41.7788|44.2994|43.3209,352|24|106|38|38|8|37|33|220|144|17|410|24|23|15|16|41|23|89|342|55|27|322|98|146|50|181|44|32|45|5|16|98|335|64|123|188|37|34|100|28|7|159|62|347|39|225|51|32|50|7|16|112|229|77|266|159|44|45|45|2|7|65|109|75|27|642|15|15|43|17|10|66|90|114|67|90|400|24|122|43|40|27|38|21|10|14|7|676|124|15|109|10|39|18|10|32|26|64|677
102,tanh,tanh,0,interleave,32,0.001,10,ce,ok,97.7321,46.5644,44.14,42.8031,45.59,44.1905,44.14,10,1.92409|1.74875|1.67986|1.63289|1.59926|1.5698|1.54582|1.52524|1.50766|1.49204,30.8356|37.16|39.9889|41.68|42.8311|43.9089|44.8711|45.2489|45.8156|46.5644,35.78|37.8|39.94|41.76|40.26|42.86|42.8|43|44.08|44.14,34.8479|37.1912|38.3666|41.141|40.2149|43.0836|42.2111|42.0713|43.1121|42.8031,582|65|39|13|28|17|40|23|138|55|41|637|7|13|12|25|31|22|81|131|133|44|174|63|205|69|181|82|24|25|47|54|48|212|69|184|194|77|37|78|86|32|59|26|424|54|177|96|21|25|34|42|58|136|75|321|153|109|35|37|17|28|31|52|125|54|627|27|15|24|62|45|29|38|86|57|61|520|16|86|154|101|13|13|16|27|16|13|585|62|63|257|8|18|14|18|41|34|70|477
102,tanh,tanh,0,interleave,32,0.003,10,ce,ok,97.3526,41.9778,41.1,38.3982,41.33,38.769,41.3,8,1.89876|1.78967|1.73805|1.7035|1.68433|1.66279|1.64491|1.63369|1.62279|1.61164,31.1289|35.3|37.3756|38.8311|39.5444|40.1622|41.1333|41.3733|41.4978|41.9778,35.18|34.76|37.92|39.04|39.08|38.36|38.68|41.3|40.38|41.1,33.6502|34.2976|35.9633|37.9571|37.9876|38.497|37.9988|40.0619|39.2302|38.3982,419|87|32|9|21|32|41|33|260|66|23|657|10|8|8|20|25|18|114|117|101|77|142|18|160|88|240|83|62|29|25|114|44|66|39|251|266|51|74|70|70|58|55|9|367|58|238|69|49|27|19|106|43|48|72|351|191|65|66|39|6|47|35|21|119|64|622|20|30|36|55|70|32|15|102|68|107|404|41|106|70|97|4|2|7|16|21|12|704|67|39|320|4|8|9|13|39|24|143|401
103,tanh,tanh,0,interleave,32,0.003,10,ce,ok,97.4364,43.2222,39.58,37.2756,39.95,37.6609,41.88,9,1.89224|1.78173|1.73842|1.70434|1.683|1.65644|1.63684|1.6222|1.61297|1.59434,31.4311|35.7844|37.2178|38.6956|39.4|40.4578|41.14|41.6622|42.0533|43.2222,35.8|38.04|39.1|37.8|39.18|40.22|40.42|38.24|41.88|39.58,34.2989|36.5691|38.2164|35.796|38.646|39.299|39.4776|37.3041|40.5699|37.2756,548|100|36|9|14|6|33|44|89|121|50|675|18|4|11|8|23|32|39|140|148|81|215|14|102|46|203|128|27|36|64|113|71|88|64|141|198|137|47|77|88|67|115|20|254|22|207|171|16|40|49|101|94|49|59|210|148|188|61|41|18|61|65|21|88|36|570|77|15|49|84|72|43|13|71|27|56|502|22|110|170|140|12|2|8|9|12|28|443|176|55|305|3|4|4|15|35|39|50|490
101,tanh,tanh,0,interleave,32,0.003,10,ce,ok,97.7526,42.3422,43.4,42.5443,43.58,42.8623,43.4,10,1.89824|1.76589|1.72209|1.69842|1.68789|1.66976|1.65347|1.63469|1.62108|1.60693,30.7644|36.3778|37.98|38.8978|39.4156|39.8333|40.4911|41.2556|41.9956|42.3422,36.1|36.18|39.06|39.18|40.14|39.6|40.02|40.56|40.22|43.4,34.2008|33.9678|36.9352|37.2794|38.6211|38.0307|38.8886|39.8769|39.3344|42.5443,441|47|84|47|11|4|21|32|253|60|31|522|13|38|8|21|32|22|121|192|110|44|269|95|115|54|167|73|56|17|22|43|106|374|25|109|149|53|57|62|54|17|167|77|279|48|204|88|45|21|18|36|124|258|40|242|132|66|58|26|6|26|84|145|61|29|560|41|22|26|51|43|65|91|79|53|50|458|36|74|71|64|16|30|13|9|14|12|693|78|50|155|7|56|8|15|39|40|110|520
